"Revenus fiscaux (2008)",,,,,,,,,,,,,,,,,,,,,,,
"Données par IRIS",,,,,,,,,,,,,,,,,,,,,,,
"Champ : IRIS de l'agglomération 34701-Montpellier",,,,,,,,,,,,,,,,,,,,,,,
"91","34701","34172","Montpellier","0702","PILORY",0,1367,3075,"2100,8",9922,16971,28701,2226,43144,"21788,92",5216,10225,17671,1354,27249,"13401,58","60,96",835
"91","34701","34172","Montpellier","0703","ALCO",0,1780,4147,"2789,4",11478,19495,31149,4962,45627,"23632,37",5280,10720,19677,1796,29339,"13871,14","69,59",975
"91","34701","34172","Montpellier","0704","SOULAS",0,1105,2173,"1581,2",13478,24577,44865,5742,71601,"33220,58",13044,21668,31512,6207,42242,"23889,44","66,36",451
"91","34701","34172","Montpellier","0705","CASSEYROLS",0,1844,"3272,5","2459,2",8093,"16141,5",25853,1192,39727,"19760,53",6178,12844,20192,1623,27657,"14635,09","72,45",1051
"91","34701","34172","Montpellier","0706","BEL AIR",2,338,603,"451,2",14193,"19927,5",31276,,,,9051,15823,22681,,,,"75,22",
"91","34701","34172","Montpellier","0707","LE PETIT BARD",0,1139,3953,"2350,7",7208,13812,22288,1386,33505,"16474,4",3399,6105,9637,962,15094,"7428,89","79,74",877
"91","34701","34172","Montpellier","0801","LA PISCINE",0,1520,3179,"2248,6",16050,27387,41814,"8559,5","59790,5","32590,06",12614,19317,26570,6727,38139,"21768,48","64,17",612
"91","34701","34172","Montpellier","0802","AGRICULTURE",0,1121,2052,"1531,7",15149,23270,36854,6642,54049,"29449,12",12508,"18886,5",26983,5918,37401,"21544,92","59,61",460
"91","34701","34172","Montpellier","0803","ASTRUC",0,1199,"2349,5","1705,3",13050,22877,40511,6604,64307,"31069,83",10345,17578,29647,4616,42781,"21686,69","52,96",570
"91","34701","34172","Montpellier","0901","LES GREZES",0,1028,2642,"1746,8","19615,5","35237,5","51711,5",8644,75598,"42336,39",13667,20675,28978,7365,41653,"24838,85","60,99",377
"91","34701","34172","Montpellier","0902","BOUISSES",0,1833,4277,"2917,4",19126,30714,46337,12036,65076,"36367,44",13537,20210,27736,7594,37543,"22518,02","66,07",637
"91","34701","34172","Montpellier","1001","LA COLLINE",0,1909,"4089,5","2860,7",14973,23319,38480,6908,58203,"29374,07",9664,16387,25136,4849,36189,"19214,53","62,41",903
"91","34701","34172","Montpellier","1002","NOTRE DAME DE LA PAIX",0,992,"2093,5","1486,1","15460,5",27708,"46058,5",7482,69208,"35098,75",12463,20104,29679,6454,42265,23310,"50,88",415
"91","34701","34172","Montpellier","1101","ESTANOVE",0,1086,"2138,5","1558,5",19312,29946,45243,12390,66112,"35893,96",15905,22721,31482,10101,42435,"25092,02","52,54",373
"91","34701","34172","Montpellier","1102","LEPIC",0,1408,"2769,5","2001,9","15529,5",24656,41283,7631,58120,"30629,69",11530,18379,27602,5388,37511,"21052,41","53,85",595
"91","34701","34172","Montpellier","1103","PARC MONTCALM",0,1217,"2414,5","1747,4",17371,26360,37933,9620,51998,"29514,32",12796,18615,25955,7225,33753,"20183,05","65,83",476
"91","34701","34172","Montpellier","1201","SABATHE",0,1609,3148,2282,14711,23099,34578,8581,50471,"27642,65",10522,16857,24074,5718,32702,"18952,61","54,4",777
"91","34701","34172","Montpellier","1202","TASTAVIN",0,896,"1813,5","1300,9",15897,24537,"34074,5",9243,45431,"26531,65",10656,17282,23705,5737,29600,"17540,7","51,54",440
"91","34701","34172","Montpellier","1203","MAS DREVON-MAURIN",0,2830,5555,4038,14463,21590,32931,"7883,5",46742,"25243,31",10364,16288,22486,"5363,5",29736,"17318,38","59,71",1416
"91","34701","34172","Montpellier","1301","CROIX D'ARGENT",0,2439,"5013,5",3565,13406,21237,33050,6790,47086,"25188,03",9547,15438,21936,4312,29437,"16840,15","66,1",1250
"91","34701","34172","Montpellier","1302","MARQUEROSE",0,1203,3005,1983,15100,24708,38460,6858,60631,"31150,59",9295,15496,23727,4624,"33774,5","18499,72","76,17",568
"91","34701","34172","Montpellier","1303","GAROSUD",2,228,591,"390,7",20697,"33761,5",54117,,,,15254,21809,29174,,,,"61,05",
"91","34701","34172","Montpellier","1401","BAGATELLE",0,1929,4693,"3101,4",14856,22244,34000,7331,47246,"25745,45",8546,13872,20156,4316,27521,"15358,44","81,42",1002
"91","34701","34172","Montpellier","1402","PAS DU LOUP",0,669,"1756,5","1133,2",5505,13052,19918,0,29496,"14385,35",2577,7330,11712,0,16346,"7942,21","66,3",536
"91","34701","34172","Montpellier","1501","MION",0,1359,2850,"2019,2",15572,26592,42123,7364,63267,"34160,47",11134,18886,28293,5268,"40387,5","22821,93",52,595
"91","34701","34172","Montpellier","1502","SAINT-MARTIN",0,1647,3750,"2551,1",13436,21100,31322,6950,43837,"24037,99","7142,5",13668,"20139,5",2868,"26514,5","14720,41","61,64",909
"91","34701","34172","Montpellier","1601","PONT TRINQUAT",0,1365,2728,"1966,2",14013,22479,34053,7806,49449,"26189,78",9397,15837,23783,4605,32349,"17701,95","59,65",666
"91","34701","34172","Montpellier","1602","AIGUERELLES",0,1464,2993,"2143,6","16765,5","27356,5","41441,5",9160,59474,"32228,23",12770,19960,27639,7115,37186,"21910,35","58,9",595
"91","34701","34172","Montpellier","1603","LA RAUZE",0,677,1562,"1074,6",15576,25818,42280,8462,55892,"30858,5",10665,17710,25239,6059,33006,"19174,28","70,33",300
"91","34701","34172","Montpellier","1701","TOURNEZY",0,1256,2684,"1842,8","10986,5","17233,5","24938,5",4030,35763,"19359,97",7194,11776,"17233,5",2482,22336,"12647,84","84,98",747
"91","34701","34172","Montpellier","1802","PORT MARIANNE",4,2156,"3590,5","2772,7",11507,"18531,5","28962,5",4366,43217,"22426,02",9077,15595,22898,3402,31355,"17227,03","75,67",1036
"91","34701","34172","Montpellier","1803","LA LIRONDE",4,1451,2501,1913,11710,20286,32458,5495,52659,"26818,41",9590,17095,25474,4935,37104,"20489,24","71,69",629
"91","34701","34172","Montpellier","1804","RIVE DU LEZ",4,1364,2670,"1936,6","17123,5","26731,5",42126,,,,12569,20220,28933,,,,"72,06",
"91","34701","34172","Montpellier","1901","EUREKA",4,,,,,,,,,,,,,,,,,
"91","34701","34172","Montpellier","1903","MILLÉNAIRE",4,927,"1782,5","1302,7",17137,26744,41878,9871,57572,"32387,77",14296,19744,28999,8272,37609,"22854,12","71,28",293
"91","34701","34172","Montpellier","1904","GRAMMONT",4,1036,"2411,5","1617,2",13137,"23578,5","38504,5",2432,53835,"29719,57",6641,15807,24169,0,33826,"18379,37","79,86",439
"91","34701","34172","Montpellier","2001","PONT DE SETE",0,1202,"2056,5","1579,6",9670,18722,34817,2919,60356,"27652,14",8410,16325,28120,2678,41451,"21342,37","59,12",608
"91","34701","34172","Montpellier","2002","MEDITERRANNEE",0,1431,"2328,5","1828,8",10321,18751,33078,3756,51345,"25563,48",9383,16897,25756,3327,36531,"20161,73","63,1",709
"91","34701","34172","Montpellier","2003","SAINT-FRANCOIS",0,1536,2653,"2019,2",8556,"16418,5",28731,2863,43952,"21664,44",7110,13600,21728,2532,32819,"16322,17","68,9",879
"91","34701","34172","Montpellier","2101","SALAISON",0,778,1755,"1201,9",11730,19426,30623,4370,42263,"22591,79",7844,13083,18953,2806,24940,14112,"71,56",429
"91","34701","34172","Montpellier","2102","POMPIGNANE",0,885,1896,"1345,4",18435,31021,48965,10864,75836,"40113,25",14040,22068,31437,7997,45142,"26168,94","51,66",315
"91","34701","34172","Montpellier","2201","LES AUBES",0,866,"1830,5","1297,6",15486,"25035,5",41363,8664,62268,"31185,08",11639,19640,27238,5226,35858,"20647,57","56,04",388
"91","34701","34172","Montpellier","2202","RIMBAUD",0,1104,2237,"1608,2",13636,"22071,5",35284,6404,53678,"27730,37",9797,16481,24583,3892,33986,"18769,14","56,94",562
"91","34701","34172","Montpellier","2301","FAC DE PHARMACIE",0,1036,"1983,5",1454,16634,27784,43942,8059,66079,"34430,79",13388,21125,31255,6887,44996,"24652,75","59,52",397
"91","34701","34172","Montpellier","2302","ECOLE NORMALE",0,1096,1977,"1490,6",13847,24495,44217,5730,68068,"35000,7",12156,21350,32098,5885,48561,"26398,36","58,95",436
"91","34701","34172","Montpellier","2303","BOUTONNET",0,598,1205,"861,4",13272,22994,40016,5600,63415,"31548,76",11094,18431,27794,4824,44685,"22111,86","66,21",277
"91","34701","34172","Montpellier","2304","SAINTE-ODILE",0,1272,"2093,5",1645,"16284,5",26891,43417,7664,61799,"32248,66",14803,22575,32261,8005,43104,"25058,99","52,96",431
"91","34701","34172","Montpellier","2305","ARCHIVES DEPARTEMENTAL",0,1147,"1945,5","1495,4",10171,19135,34624,4129,60713,"28912,22",9646,17132,29127,4256,44531,"22717,57","59,63",539
"91","34701","34172","Montpellier","2401","NAZARETH",0,1880,3320,"2520,3",15918,26176,44367,"7219,5","65813,5","33784,41","13649,5",22094,"32063,5",6809,45624,"25387,68","57,72",712
"91","34701","34172","Montpellier","2402","BEAUX ARTS",0,1347,"2345,5","1784,7",12477,20970,34249,5394,51395,"26990,99",10382,17173,26380,4808,39150,"20560,2","66,5",629
"91","34701","34172","Montpellier","2403","VERDANSON",0,1367,2245,"1755,3",9809,18702,33674,3023,55294,"25168,88",9308,16826,26948,3178,37803,"20014,31","67,36",655
"91","34701","34172","Montpellier","2501","PEYROU",0,735,"1316,5","992,9",10498,21912,42699,3825,77126,"35161,24",9950,19825,32726,3769,53606,"26988,61","50,2",344
"91","34701","34172","Montpellier","2502","URSULINES",0,1078,"1653,5",1337,5160,"11283,5",21010,0,40273,"17726,79",4696,9989,19039,53,32095,"14623,23","67,51",716
"91","34701","34172","Montpellier","2503","PREFECTURE",0,1114,"1828,5","1432,9",9077,19442,40407,2722,68917,"32120,41",9918,19606,33291,3587,53205,"26298,95","59,03",526
"91","34701","34172","Montpellier","2504","SAINT-ROCH",0,1145,1856,1457,8320,15891,27991,1885,53129,"23674,49",7450,14314,24720,2563,40735,"19118,96","64,12",628
"91","34701","34172","Montpellier","2601","GAMBETTA",0,2027,"3807,5","2803,5",8421,16793,30006,1379,50337,"23171,39",5388,13383,23225,1036,34546,"16470,74","66,71",1146
"91","34701","34172","Montpellier","2602","SAINT-DENIS",0,2046,"3720,5",2787,10253,"20843,5",38994,3303,64792,"30225,05",8561,17586,30307,2694,44606,"22537,23","56,58",988
"91","34701","34172","Montpellier","2701","NOMBRE D'OR",0,1460,2518,"1942,3","14975,5",25492,41605,"7636,5",66586,"32220,22",12752,"20564,5",31230,5960,45344,"23935,92","46,71",574
"91","34701","34172","Montpellier","2703","MOULIN DE L'EVÊQUE",4,1326,"2301,5","1761,3",15699,24921,38696,7581,57850,"29606,53",12820,19452,29296,6247,39505,"22013,27","61,41",488
"91","34701","34172","Montpellier","2704","PLACE DE L'EUROPE",4,1094,"1768,5","1389,8",12002,21725,34263,4489,51148,"26747,75",10198,17865,26031,4086,36558,"20984,27","62,81",479
"91","34701","34172","Montpellier","2801","LA GUIRLANDE",0,1493,2978,"2137,5",8379,19101,30715,1,48347,"22724,17",4409,12527,21629,0,32247,"15112,01","56,17",818
"91","34701","34172","Montpellier","2802","CHAPTAL",0,1644,3232,"2346,2","10294,5",19785,33702,3360,50294,"24994,14","6575,5",15049,"23470,5",2143,32785,"17134,18","62,14",865
"91","34701","34172","Montpellier","2901","ASSAS",0,945,1912,1370,16073,27957,46564,8840,79232,"38670,4",13889,21091,34365,7721,51917,"27110,23","51,9",362
"91","34701","34172","Montpellier","2902","AVENUE DE LODEVE",0,1033,1936,"1429,8",10323,20225,40068,4002,70089,"34707,02",8463,18031,29924,4163,48471,"26123,9","53,71",492
"91","34701","34172","Montpellier","3001","COMEDIE",0,2010,"3320,5","2600,6",9894,20432,37704,"3076,5",66578,"30636,42",9075,18256,31451,3162,47683,"24222,69","55,09",941
