"Entreprises et établissements (2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Données par IRIS",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champ : IRIS de l'agglomération 34701-Montpellier",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(Cette agglomération fait partie de la région : 91-Languedoc-Roussillon)",,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Répertoire des entreprises et établissements (SIRENE)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"REG","uu","dc","nomc","iris","nom","note","n","CJPP","CJPM","n1","n50","A17DE","A17C1","A17C2","A17C3","A17C4","A17C5","A17FZ","A17GZ","A17HZ","A17IZ","A17JZ","A17KZ","A17LZ","A17MN","A17OQ","A17RU"
"Code région","Code unité urbaine (agglomération)","Code département / commune","Nom de la commune","Code IRIS","Nom de la zone","Disponibilité (voir documentation)","Nombre d'établissements","Dépendant de personnes physiques","Dépendant de personnes morales","Etablissements avec salariés","Etablissements de 50 salariés et plus","Industries extractives,  énergie, eau, gestion des déchets et dépollution","Fabrication de denrées alimentaires, de boissons et  de produits à base de tabac","Cokéfaction et raffinage","Fabrication d'équipements électriques, électroniques, informatiques ; fabrication de machines","Fabrication de matériels de transport","Fabrication d'autres produits industriels","Construction","Commerce ; réparation d'automobiles et de motocycles","Transports et entreposage","Hébergement et restauration","Information et communication","Activités financières et d'assurance","Activités immobilières","Activités scientifiques et techniques ; services administratifs et de soutien","Administration publique, enseignement, santé humaine et action sociale","Autres activités de services"
"91","34701","34172","Montpellier","0503","LES TOURS",0,50,31,19,10,0,0,1,0,0,0,1,22,7,4,1,0,1,1,6,4,2
"91","34701","34172","Montpellier","0602","CELLENEUVE",0,126,72,54,34,1,0,2,0,0,0,4,18,24,2,13,1,3,9,19,27,4
"91","34701","34172","Montpellier","0603","LA FONTAINE",0,101,57,44,32,0,0,2,0,1,0,2,10,18,1,8,3,3,9,12,22,10
"91","34701","34172","Montpellier","0701","LES TONNELLES",0,76,47,29,20,0,0,0,0,1,0,5,10,11,1,0,1,1,8,3,32,3
"91","34701","34172","Montpellier","0702","PILORY",0,96,54,42,23,1,0,2,0,0,0,0,15,19,1,7,4,0,8,13,22,5
"91","34701","34172","Montpellier","0703","ALCO",0,181,89,92,55,2,4,4,0,0,0,0,36,37,3,8,10,13,11,24,22,9
"91","34701","34172","Montpellier","0704","SOULAS",0,94,66,28,19,0,0,0,0,0,1,2,11,9,2,2,5,4,3,22,25,8
"91","34701","34172","Montpellier","0705","CASSEYROLS",0,116,80,36,25,0,0,4,0,0,0,1,20,23,0,0,5,2,5,21,28,7
"91","34701","34172","Montpellier","0706","BEL AIR",0,23,13,10,6,0,0,0,0,0,0,0,6,4,0,1,0,0,3,4,5,0
"91","34701","34172","Montpellier","0707","LE PETIT BARD",0,88,48,40,27,0,0,1,0,0,0,0,40,12,3,4,5,0,2,8,12,1
"91","34701","34172","Montpellier","0801","LA PISCINE",0,245,128,117,80,3,0,4,0,1,0,4,17,26,3,3,7,13,20,35,92,20
"91","34701","34172","Montpellier","0802","AGRICULTURE",0,106,66,40,32,0,0,1,0,1,0,1,12,21,2,2,1,2,4,22,28,9
"91","34701","34172","Montpellier","0803","ASTRUC",0,176,121,55,41,2,1,1,0,0,0,5,12,18,4,8,2,5,5,28,75,12
"91","34701","34172","Montpellier","0901","LES GREZES",0,110,46,64,36,0,0,1,0,1,0,1,27,13,2,7,8,4,9,23,8,6
"91","34701","34172","Montpellier","0902","BOUISSES",0,238,97,141,71,0,38,1,0,0,0,8,41,25,7,3,9,4,9,49,33,11
"91","34701","34172","Montpellier","1001","LA COLLINE",0,120,79,41,29,0,0,2,0,0,0,0,21,29,2,1,3,3,7,25,17,10
"91","34701","34172","Montpellier","1002","NOTRE DAME DE LA PAIX",0,81,50,31,20,0,1,0,0,0,0,0,15,14,3,2,4,3,4,14,20,1
"91","34701","34172","Montpellier","1101","ESTANOVE",0,64,32,32,18,0,0,1,0,0,0,4,9,10,1,1,0,2,6,14,16,0
"91","34701","34172","Montpellier","1102","LEPIC",0,257,143,114,82,0,0,2,0,0,0,6,26,40,4,9,4,11,21,29,85,20
"91","34701","34172","Montpellier","1103","PARC MONTCALM",0,227,52,175,33,1,1,1,0,0,0,3,97,18,2,11,3,4,28,31,22,6
"91","34701","34172","Montpellier","1201","SABATHE",0,150,77,73,45,1,0,1,0,0,0,2,20,33,6,10,6,3,10,19,31,9
"91","34701","34172","Montpellier","1202","TASTAVIN",0,61,40,21,13,0,0,3,0,0,0,2,8,10,3,3,3,1,2,4,15,7
"91","34701","34172","Montpellier","1203","MAS DREVON-MAURIN",0,182,107,75,52,0,0,3,0,0,0,3,25,41,8,6,6,4,8,20,41,17
"91","34701","34172","Montpellier","1301","CROIX D'ARGENT",0,213,97,116,81,4,17,3,0,1,0,3,35,38,6,5,9,7,9,31,35,14
"91","34701","34172","Montpellier","1302","MARQUEROSE",0,111,48,63,42,1,0,1,0,1,0,4,13,23,0,4,4,1,1,36,13,10
"91","34701","34172","Montpellier","1303","GAROSUD",0,249,21,228,173,15,10,2,0,0,1,19,32,88,11,6,9,11,9,41,5,5
"91","34701","34172","Montpellier","1401","BAGATELLE",0,185,66,119,65,8,0,1,0,1,0,1,40,34,6,6,7,12,18,27,23,9
"91","34701","34172","Montpellier","1402","PAS DU LOUP",0,11,8,3,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,1,1
"91","34701","34172","Montpellier","1501","MION",0,187,110,77,52,0,0,2,0,0,0,5,23,35,1,0,4,6,16,26,51,18
"91","34701","34172","Montpellier","1502","SAINT-MARTIN",0,142,85,57,36,1,0,2,0,0,0,1,37,29,9,4,7,3,8,11,19,12
"91","34701","34172","Montpellier","1601","PONT TRINQUAT",0,122,51,71,37,0,0,1,0,0,0,7,20,29,3,3,5,3,5,16,21,9
"91","34701","34172","Montpellier","1602","AIGUERELLES",0,184,108,76,48,1,0,1,0,0,0,4,30,30,2,8,6,10,13,28,36,16
"91","34701","34172","Montpellier","1603","LA RAUZE",0,102,48,54,36,2,0,0,0,0,0,1,12,11,3,8,6,4,8,32,14,3
"91","34701","34172","Montpellier","1701","TOURNEZY",0,543,60,483,353,20,7,5,0,5,0,22,54,209,27,28,15,30,22,93,11,15
"91","34701","34172","Montpellier","1802","PORT MARIANNE",0,123,70,53,30,0,0,3,0,0,0,0,16,23,1,7,4,3,11,23,19,13
"91","34701","34172","Montpellier","1803","LA LIRONDE",0,186,55,131,69,4,2,3,0,0,0,4,20,26,3,21,5,15,21,39,20,7
"91","34701","34172","Montpellier","1804","RIVE DU LEZ",0,316,101,215,138,12,3,2,0,3,0,6,22,35,1,24,8,32,18,68,74,20
"91","34701","34172","Montpellier","1901","EUREKA",0,91,2,89,59,4,0,0,0,5,0,2,0,12,0,1,43,1,0,25,2,0
"91","34701","34172","Montpellier","1903","MILLÉNAIRE",0,86,31,55,35,5,0,3,0,8,0,0,4,13,1,4,6,4,8,18,12,5
"91","34701","34172","Montpellier","1904","GRAMMONT",0,929,100,829,412,27,15,3,0,4,0,14,131,142,20,21,86,71,63,293,38,28
"91","34701","34172","Montpellier","2001","PONT DE SETE",0,568,234,334,218,1,1,11,0,1,0,5,20,116,9,86,16,31,50,107,80,35
"91","34701","34172","Montpellier","2002","MEDITERRANNEE",0,290,95,195,106,1,9,2,0,1,0,14,26,55,3,21,12,10,24,71,33,9
"91","34701","34172","Montpellier","2003","SAINT-FRANCOIS",0,227,101,126,70,0,6,4,0,1,0,2,28,46,4,19,10,5,13,44,27,18
"91","34701","34172","Montpellier","2101","SALAISON",0,65,37,28,25,0,0,1,0,0,0,0,6,11,1,5,3,3,1,7,20,7
